,abonds,atoms,bonds,cansmi,cansmiNS,dbonds,formula,HBA1,HBA2,HBD,InChI,InChIKey,L5,logP,MP,MR,MW,nF,rotors,s,sbonds,smarts,tbonds,title,TPSA,CHARGE
4080,11.0,28.0,29.0,0.0,0.0,2.0,0.0,16.0,6.0,2.0,0.0,0.0,0.0,3.101,168.3048,62.98710000000002,253.27763999999982,0.0,3.0,0.0,16.0,0.0,0.0,0.0,106.60000000000001,0
4081,0.0,47.0,46.0,0.0,0.0,3.0,0.0,34.0,6.0,0.0,0.0,0.0,0.0,3.9626,17.556800000000038,86.783,301.45728000000037,0.0,9.0,0.0,43.0,0.0,0.0,0.0,64.77,0
4082,0.0,25.0,24.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,2.4017,3.833200000000012,40.769999999999996,128.21204000000006,0.0,5.0,0.0,23.0,0.0,0.0,0.0,17.07,0
4083,6.0,21.0,21.0,0.0,0.0,1.0,0.0,13.0,3.0,1.0,0.0,0.0,0.0,1.9785000000000001,111.441,49.4744,166.2433999999999,0.0,2.0,0.0,14.0,0.0,0.0,0.0,71.0,0
4084,0.0,14.0,13.0,0.0,0.0,1.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.8710999999999998,51.92400000000002,23.113799999999998,88.10512000000004,0.0,2.0,0.0,12.0,0.0,0.0,0.0,37.3,0
4085,6.0,54.0,55.0,0.0,0.0,0.0,0.0,35.0,5.0,0.0,0.0,0.0,0.0,3.717699999999998,13.961000000000066,93.762,338.4385000000005,0.0,13.0,0.0,49.0,0.0,0.0,0.0,46.150000000000006,0
4086,0.0,25.0,24.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,2.9681999999999995,-3.476499999999991,45.566,162.65709999999987,0.0,5.0,0.0,23.0,0.0,0.0,0.0,17.07,0
4087,0.0,80.0,79.0,0.0,0.0,1.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,8.7935,-47.587299999999956,129.40050000000002,434.63310100000075,0.0,21.0,0.0,78.0,0.0,0.0,0.0,54.57000000000001,0
4088,0.0,25.0,24.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,2.5457999999999994,3.8332000000000157,40.77,128.21204000000006,0.0,6.0,0.0,23.0,0.0,0.0,0.0,17.07,0
4089,0.0,63.0,62.0,0.0,0.0,0.0,0.0,43.0,1.0,1.0,0.0,0.0,0.0,6.8763000000000005,-17.242199999999954,99.4158,298.5468800000007,0.0,17.0,0.0,62.0,0.0,0.0,0.0,20.23,0
4090,0.0,30.0,29.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.922999999999999,-49.81779999999998,49.709999999999994,140.26579999999993,0.0,7.0,0.0,28.0,0.0,0.0,0.0,0.0,0
4091,0.0,38.0,37.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,4.927199999999999,-30.547399999999975,59.79799999999998,170.33483999999976,0.0,9.0,0.0,37.0,0.0,0.0,0.0,0.0,0
4092,0.0,36.0,35.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,4.430879999999999,3.3538000000000245,59.54699999999998,181.31771999999978,0.0,9.0,0.0,34.0,0.0,1.0,0.0,23.79,0
4093,0.0,45.0,44.0,0.0,0.0,0.0,0.0,31.0,1.0,1.0,0.0,0.0,0.0,4.679799999999999,-13.257599999999968,70.57379999999999,214.3873999999997,0.0,12.0,0.0,44.0,0.0,0.0,0.0,20.23,0
4094,0.0,16.0,15.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,1.4455,29.014100000000006,24.0494,73.13684000000005,0.0,2.0,0.0,15.0,0.0,0.0,0.0,26.02,0
4095,0.0,56.0,55.0,0.0,0.0,1.0,0.0,39.0,3.0,0.0,0.0,0.0,0.0,4.9108,3.128300000000074,90.214,284.4805400000003,0.0,14.0,0.0,54.0,0.0,0.0,0.0,23.550000000000004,0
4096,5.0,25.0,25.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,1.1127,-8.852299999999987,43.70600000000001,139.2180999999999,0.0,3.0,0.0,20.0,0.0,0.0,0.0,8.809999999999999,1
4097,0.0,62.0,61.0,0.0,0.0,4.0,0.0,42.0,8.0,0.0,0.0,0.0,0.0,3.0983999999999994,24.92780000000009,103.432,402.47916000000043,0.0,19.0,0.0,57.0,0.0,0.0,0.0,105.19999999999999,0
4098,0.0,29.0,28.0,0.0,0.0,0.0,0.0,21.0,3.0,1.0,0.0,0.0,0.0,0.8119999999999998,-27.171999999999986,43.901799999999994,162.22671999999983,0.0,8.0,0.0,28.0,0.0,0.0,0.0,38.69,0
4099,0.0,72.0,71.0,0.0,0.0,2.0,0.0,50.0,8.0,0.0,0.0,0.0,0.0,3.2997999999999994,-48.10379999999995,114.77799999999999,434.5640800000006,0.0,25.0,0.0,69.0,0.0,0.0,0.0,89.52000000000002,0
4100,0.0,41.0,40.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,2.6364,-57.39589999999998,63.052999999999976,218.3330399999997,0.0,12.0,0.0,40.0,0.0,0.0,0.0,27.69,0
4101,0.0,44.0,43.0,0.0,0.0,1.0,0.0,31.0,4.0,0.0,0.0,0.0,0.0,6.6944,7.1018000000000825,91.2345,314.5109410000004,0.0,12.0,0.0,42.0,0.0,0.0,0.0,102.78,0
4102,6.0,26.0,26.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,2.5328,11.33300000000001,50.26300000000002,149.23279999999986,0.0,3.0,0.0,20.0,0.0,0.0,0.0,3.24,0
4103,0.0,20.0,19.0,0.0,0.0,1.0,0.0,15.0,3.0,2.0,0.0,0.0,0.0,1.2721,58.82090000000002,39.5434,132.22717999999998,0.0,4.0,0.0,18.0,0.0,0.0,0.0,56.150000000000006,0
4104,12.0,39.0,41.0,0.0,0.0,2.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0,2.7051999999999996,87.44869999999999,87.08000000000003,295.33248000000015,0.0,5.0,0.0,27.0,0.0,0.0,0.0,47.89,0
4105,6.0,22.0,22.0,0.0,0.0,1.0,0.0,13.0,3.0,1.0,0.0,0.0,0.0,1.6033999999999997,83.50600000000001,45.15150000000001,166.1738999999999,0.0,3.0,0.0,15.0,0.0,0.0,0.0,46.53,0
4106,18.0,56.0,58.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,0.0,6.372000000000003,76.76420000000005,113.90599999999999,376.48802000000035,0.0,9.0,0.0,40.0,0.0,0.0,0.0,27.69,0
4107,6.0,26.0,26.0,0.0,0.0,1.0,0.0,16.0,3.0,1.0,0.0,0.0,0.0,2.1167,64.04040000000002,52.0537,179.2157199999999,0.0,4.0,0.0,19.0,0.0,0.0,0.0,38.33,0
4108,0.0,26.0,25.0,0.0,0.0,1.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,2.2039999999999997,-35.63349999999999,42.8745,182.15466099999983,0.0,6.0,0.0,24.0,0.0,0.0,0.0,54.57000000000001,0
4109,0.0,15.0,14.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1.9782999999999997,-13.24069999999999,33.729000000000006,124.63226000000004,0.0,3.0,0.0,14.0,0.0,0.0,0.0,25.3,0
4110,6.0,31.0,31.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,2.1826,23.150700000000036,61.30800000000002,187.2807799999998,0.0,4.0,0.0,24.0,0.0,1.0,0.0,3.24,0
4111,10.0,42.0,43.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,0.0,0.0,0.0,3.832399999999999,97.75070000000002,79.80969999999999,244.3751599999997,0.0,7.0,0.0,33.0,0.0,0.0,0.0,19.03,0
4112,11.0,37.0,38.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,2.7112999999999996,58.432900000000046,78.12500000000001,261.38575999999995,0.0,6.0,0.0,27.0,0.0,0.0,0.0,47.61000000000001,0
4113,6.0,39.0,40.0,0.0,0.0,1.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,2.4985999999999997,46.438900000000075,75.72899999999998,247.3327399999998,0.0,4.0,0.0,33.0,0.0,0.0,0.0,29.54,0
4114,6.0,36.0,36.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,2.910899999999999,23.48580000000004,65.30499999999999,224.2960999999998,0.0,5.0,0.0,30.0,0.0,0.0,0.0,27.69,0
4115,6.0,47.0,48.0,0.0,0.0,1.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,2.7089999999999996,77.7678000000001,89.6515,307.3847000000004,0.0,8.0,0.0,41.0,0.0,0.0,0.0,48.00000000000001,0
4116,11.0,30.0,32.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,2.6804800000000006,116.20660000000004,65.15700000000001,223.27311999999984,0.0,1.0,0.0,20.0,0.0,1.0,0.0,41.61,0
4117,6.0,14.0,14.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,1.8499999999999996,52.47000000000002,30.8464,93.12648000000004,0.0,0.0,0.0,8.0,0.0,0.0,0.0,26.02,0
4118,6.0,25.0,25.0,0.0,0.0,0.0,0.0,16.0,3.0,3.0,0.0,0.0,0.0,1.0358999999999998,92.59520000000002,47.00850000000001,167.20501999999988,0.0,3.0,0.0,19.0,0.0,0.0,0.0,52.489999999999995,0
4119,12.0,54.0,56.0,0.0,0.0,1.0,0.0,32.0,4.0,1.0,0.0,0.0,0.0,3.5655000000000014,102.96420000000003,109.65079999999996,352.4699200000003,0.0,7.0,0.0,43.0,0.0,0.0,0.0,43.78,0
4120,6.0,32.0,32.0,0.0,0.0,0.0,0.0,21.0,4.0,4.0,0.0,0.0,0.0,1.5200999999999998,132.2426,58.64550000000003,211.25757999999985,0.0,4.0,0.0,26.0,0.0,0.0,0.0,72.72,0
4121,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0685000000000002,-24.7962,17.558999999999997,250.59900000000002,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
4122,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.379,-16.5308,11.706,177.326,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
4123,0.0,24.0,23.0,0.0,0.0,2.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,3.1510999999999996,-27.716299999999986,58.830000000000005,261.6055400000001,0.0,6.0,0.0,21.0,0.0,0.0,0.0,26.3,0
4124,0.0,28.0,27.0,0.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,3.5023999999999993,-4.140599999999985,50.37299999999999,176.68367999999987,0.0,7.0,0.0,26.0,0.0,0.0,0.0,17.07,0
4125,0.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.88018,30.088700000000003,25.903,144.3871,0.0,0.0,0.0,4.0,0.0,1.0,0.0,23.79,0
4126,6.0,15.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.1628,13.197900000000025,41.0,161.02853999999996,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0
4127,5.0,12.0,12.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.1002,56.84490000000001,34.851000000000006,149.59865999999994,0.0,0.0,0.0,6.0,0.0,0.0,0.0,50.24,0
4128,6.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.606999999999999,102.46979999999999,56.50200000000001,284.7822,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0
4129,6.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.3486,101.28229999999999,49.287000000000006,251.32520000000002,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.89,0
4130,6.0,14.0,14.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,5.116999999999999,135.9355,55.89640000000001,265.3517800000001,0.0,0.0,0.0,8.0,0.0,0.0,0.0,26.02,0
4131,6.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.962199999999999,91.88589999999999,57.98400000000001,280.36312000000004,0.0,1.0,0.0,10.0,0.0,0.0,0.0,9.23,0
4132,6.0,17.0,17.0,0.0,0.0,1.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,2.8549999999999995,178.1875,47.825700000000005,206.02609999999996,0.0,1.0,0.0,10.0,0.0,0.0,0.0,63.31999999999999,0
4133,6.0,18.0,18.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.6102,45.37600000000002,46.394,175.05511999999993,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0
4134,6.0,25.0,25.0,0.0,0.0,1.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,2.5003,105.78319999999997,54.2958,214.6455399999999,0.0,3.0,0.0,18.0,0.0,0.0,0.0,46.53,0
4135,6.0,25.0,25.0,0.0,0.0,1.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,2.5003,105.78319999999997,54.2958,214.6455399999999,0.0,3.0,0.0,18.0,0.0,0.0,0.0,46.53,0
4136,6.0,27.0,27.0,0.0,0.0,1.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,4.8485,42.15100000000001,70.46500000000002,301.1266010000001,0.0,4.0,0.0,20.0,0.0,0.0,0.0,69.59000000000002,0
4137,6.0,26.0,26.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,3.1373999999999995,29.894500000000036,54.04999999999999,200.6620199999999,0.0,4.0,0.0,20.0,0.0,0.0,0.0,18.46,0
4138,6.0,12.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.300200000000001,69.0836,46.482000000000006,215.8920799999999,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0
4139,6.0,14.0,14.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,3.810199999999999,102.54929999999999,45.876400000000004,196.46165999999997,0.0,0.0,0.0,8.0,0.0,0.0,0.0,26.02,0
4140,6.0,25.0,25.0,0.0,0.0,1.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,2.9353,52.2556,58.66,249.09059999999988,0.0,5.0,0.0,18.0,0.0,0.0,0.0,35.53,0
4141,6.0,22.0,22.0,0.0,0.0,1.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,3.4987000000000004,134.3301,59.349799999999995,269.50908000000015,0.0,3.0,0.0,15.0,0.0,0.0,0.0,46.53,0
4142,12.0,22.0,24.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.1982,143.64440000000002,73.072,321.97095999999993,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.46,0
4143,12.0,26.0,27.0,0.0,0.0,2.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,4.8419,102.50949999999999,70.76200000000001,303.1611200000001,0.0,3.0,0.0,13.0,0.0,0.0,0.0,51.75,0
4144,6.0,15.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0122,35.686100000000025,41.46399999999999,214.99992959999994,3.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0
4145,6.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.7833999999999999,66.7086,32.052,148.97807999999998,0.0,0.0,0.0,4.0,0.0,0.0,0.0,25.78,0
4146,6.0,29.0,29.0,0.0,0.0,0.0,0.0,19.0,6.0,2.0,0.0,0.0,0.0,1.81688,178.90349999999998,62.46339999999999,240.6927199999998,0.0,4.0,0.0,22.0,0.0,1.0,0.0,86.52,0
4147,12.0,22.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.273999999999999,140.745,81.93799999999999,360.8781600000001,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0
4148,12.0,29.0,30.0,0.0,0.0,1.0,0.0,13.0,3.0,1.0,0.0,0.0,0.0,4.412800000000002,155.4672,74.5228,297.13340000000017,0.0,4.0,0.0,17.0,0.0,0.0,0.0,46.53,0
4149,12.0,40.0,41.0,0.0,0.0,2.0,0.0,13.0,5.0,2.0,0.0,0.0,0.0,6.569400000000002,202.89019999999994,95.27790000000002,511.15024559999983,8.0,9.0,0.0,27.0,0.0,0.0,0.0,67.43,0
4150,12.0,23.0,24.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,6.4514000000000005,113.96800000000002,77.047,324.05304,0.0,2.0,0.0,12.0,0.0,0.0,0.0,25.3,0
4151,6.0,30.0,31.0,0.0,0.0,0.0,0.0,19.0,6.0,2.0,0.0,0.0,0.0,1.9593799999999997,200.81759999999997,65.15639999999999,252.70341999999985,0.0,4.0,0.0,24.0,0.0,1.0,0.0,86.52000000000001,0
4152,18.0,32.0,34.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,6.6748,176.96679999999998,95.10399999999998,402.0589200000001,0.0,4.0,0.0,16.0,0.0,0.0,0.0,44.24,0
4153,12.0,64.0,66.0,0.0,0.0,2.0,0.0,38.0,8.0,4.0,0.0,0.0,0.0,3.5200800000000023,268.9954000000001,140.33690000000004,483.9904000000004,0.0,10.0,0.0,51.0,0.0,1.0,0.0,118.77,0
4154,0.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.74878,13.0185,16.272999999999996,75.49698000000001,0.0,0.0,0.0,4.0,0.0,1.0,0.0,23.79,0
4155,0.0,12.0,11.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0202,-9.396999999999995,30.46,124.99644000000004,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0
4156,6.0,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.2178999999999998,30.88980000000002,41.172,179.01900319999996,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0
4157,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308699999999999,-41.327,36.185,208.238761,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.59,0
4158,0.0,121.0,123.0,0.0,0.0,2.0,0.0,83.0,14.0,4.0,0.0,0.0,0.0,2.4397,110.23209999999986,194.0902000000001,747.9533599999976,0.0,8.0,0.0,121.0,0.0,0.0,0.0,182.91,0
4159,0.0,15.0,14.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.09449999999999992,-1.2077999999999918,24.438,87.12036000000005,0.0,1.0,0.0,13.0,0.0,0.0,0.0,20.310000000000002,0
4160,0.0,24.0,23.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.10959999999999992,-21.290799999999983,36.748,116.20464000000008,0.0,3.0,0.0,23.0,0.0,0.0,0.0,6.48,0
4161,0.0,17.0,16.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,-0.4597,-3.980599999999992,25.399799999999995,89.13624000000006,0.0,2.0,0.0,16.0,0.0,0.0,0.0,23.47,0
4162,0.0,31.0,30.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.12620000000000015,-31.568499999999982,47.446999999999996,160.2571999999998,0.0,6.0,0.0,30.0,0.0,0.0,0.0,15.71,0
4163,0.0,11.0,10.0,0.0,0.0,1.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.22940000000000005,-2.219199999999997,19.362000000000002,74.08184000000003,0.0,1.0,0.0,9.0,0.0,0.0,0.0,32.67,0
4164,6.0,21.0,21.0,0.0,0.0,3.0,0.0,13.0,7.0,1.0,0.0,0.0,0.0,-0.3547,157.7854,47.345399999999984,184.15271999999993,0.0,1.0,0.0,12.0,0.0,0.0,0.0,99.44999999999999,0
4165,0.0,21.0,20.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.007599999999999829,-56.47009999999999,33.550000000000004,152.2211799999999,0.0,4.0,0.0,20.0,0.0,0.0,0.0,36.92,0
4166,0.0,18.0,17.0,0.0,0.0,3.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,-0.11140000000000005,8.110000000000014,33.05200000000001,144.1253199999999,0.0,4.0,0.0,14.0,0.0,0.0,0.0,52.60000000000001,0
4167,6.0,21.0,21.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,1.7816,34.100400000000015,42.6875,150.1744999999999,0.0,2.0,0.0,14.0,0.0,0.0,0.0,26.3,0
4168,6.0,24.0,24.0,0.0,0.0,2.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,1.2598,56.21100000000004,49.001,194.1839999999999,0.0,4.0,0.0,16.0,0.0,0.0,0.0,52.60000000000001,0
4169,0.0,25.0,24.0,0.0,0.0,3.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,-0.07230000000000014,18.382400000000004,43.339999999999996,188.17787999999985,0.0,6.0,0.0,21.0,0.0,0.0,0.0,69.67000000000002,0
4170,6.0,22.0,22.0,0.0,0.0,1.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,1.5162999999999998,49.30370000000002,44.8135,166.17389999999995,0.0,3.0,0.0,15.0,0.0,0.0,0.0,35.53,0
4171,6.0,22.0,22.0,0.0,0.0,1.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,1.4817999999999998,35.37030000000003,44.213499999999996,166.1738999999999,0.0,3.0,0.0,15.0,0.0,0.0,0.0,35.53,0
4172,0.0,37.0,37.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,3.6277999999999997,1.7678000000000296,58.50899999999998,184.31835999999976,0.0,3.0,0.0,37.0,0.0,0.0,0.0,9.23,0
4173,6.0,32.0,32.0,0.0,0.0,2.0,0.0,20.0,5.0,1.0,0.0,0.0,0.0,1.6943999999999992,90.87630000000003,63.55269999999999,237.25179999999983,0.0,6.0,0.0,24.0,0.0,0.0,0.0,64.63,0
4174,6.0,25.0,25.0,0.0,0.0,1.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,1.7582999999999995,24.372800000000026,48.799,180.2004799999999,0.0,4.0,0.0,18.0,0.0,0.0,0.0,35.53,0
4175,12.0,55.0,57.0,0.0,0.0,0.0,0.0,32.0,4.0,1.0,0.0,0.0,0.0,3.768900000000001,92.96770000000006,108.34479999999999,373.4610232000004,1.0,7.0,0.0,45.0,0.0,0.0,0.0,41.93,0
4176,12.0,39.0,40.0,0.0,0.0,2.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,3.571800000000001,48.56160000000003,83.02600000000005,282.33372000000026,0.0,7.0,0.0,26.0,0.0,0.0,0.0,35.53,0
4177,0.0,26.0,25.0,0.0,0.0,0.0,0.0,19.0,3.0,1.0,0.0,0.0,0.0,0.7678999999999999,-26.507899999999985,39.0948,148.20013999999986,0.0,6.0,0.0,25.0,0.0,0.0,0.0,38.69,0
4178,0.0,34.0,33.0,0.0,0.0,0.0,0.0,25.0,5.0,1.0,0.0,0.0,0.0,-0.32509999999999994,-45.73509999999998,50.87879999999999,208.25209999999984,0.0,11.0,0.0,33.0,0.0,0.0,0.0,57.150000000000006,0
4179,12.0,62.0,65.0,0.0,0.0,0.0,0.0,37.0,3.0,0.0,0.0,0.0,0.0,5.315800000000002,97.26030000000006,125.09899999999998,378.55026000000043,0.0,5.0,0.0,53.0,0.0,0.0,0.0,15.71,0
4180,0.0,32.0,31.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,5.715700000000001,72.4346999999999,53.26679999999995,514.0834007999997,19.0,9.0,0.0,30.0,0.0,0.0,0.0,37.3,0
4181,6.0,12.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.8256999999999999,6.333700000000006,26.4,96.10230320000002,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0
4182,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.575,54.79160000000001,45.81,393.73205,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0
4183,0.0,14.0,13.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.94758,73.9381,23.836399999999998,84.11972000000004,0.0,0.0,0.0,12.0,0.0,1.0,0.0,49.81,0
4184,12.0,26.0,27.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,3.342080000000001,70.78040000000001,60.45100000000002,193.24383999999984,0.0,2.0,0.0,14.0,0.0,1.0,0.0,23.79,0
4185,6.0,16.0,16.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.86668,45.89100000000001,36.123000000000005,117.14788000000004,0.0,0.0,0.0,9.0,0.0,1.0,0.0,23.79,0
4186,10.0,19.0,20.0,0.0,0.0,2.0,0.0,10.0,4.0,3.0,0.0,0.0,0.0,-0.8311000000000003,239.09530000000004,42.492099999999986,165.15267999999992,0.0,0.0,0.0,8.0,0.0,0.0,0.0,90.32,0
4187,0.0,12.0,11.0,0.0,0.0,3.0,0.0,10.0,6.0,2.0,0.0,0.0,0.0,0.9966000000000002,163.5636,23.176799999999997,116.07876,0.0,2.0,0.0,8.0,0.0,0.0,0.0,110.89999999999999,0
4188,6.0,14.0,14.0,0.0,0.0,1.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,0.27579999999999993,124.13459999999999,30.126900000000003,123.11270000000002,0.0,1.0,0.0,7.0,0.0,0.0,0.0,68.87,0
4189,0.0,15.0,14.0,0.0,0.0,2.0,0.0,12.0,5.0,1.0,0.0,0.0,0.0,0.7687,83.08960000000002,27.465400000000002,117.10658000000002,0.0,3.0,0.0,12.0,0.0,0.0,0.0,75.76,0
4190,0.0,10.0,9.0,0.0,0.0,2.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,0.9592,145.313,32.7248,120.19656,0.0,1.0,0.0,7.0,0.0,0.0,0.0,116.22,0
4191,0.0,8.0,7.0,0.0,0.0,1.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,0.42440000000000005,116.9793,12.9248,60.05526,0.0,0.0,0.0,6.0,0.0,0.0,0.0,69.11,0
4192,6.0,18.0,18.0,0.0,0.0,2.0,0.0,11.0,4.0,2.0,0.0,0.0,0.0,2.1775,138.96519999999998,40.705200000000005,173.18967999999992,0.0,1.0,0.0,10.0,0.0,0.0,0.0,88.77,0
4193,6.0,25.0,25.0,0.0,0.0,1.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,1.8900000000000001,114.86330000000001,51.65110000000001,180.20377999999988,0.0,3.0,0.0,18.0,0.0,0.0,0.0,64.35000000000001,0
4194,6.0,14.0,14.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,2.5034,69.16310000000001,35.8564,127.57154000000003,0.0,0.0,0.0,8.0,0.0,0.0,0.0,26.02,0
4195,6.0,18.0,18.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,1.8639999999999999,98.2849,37.83540000000001,123.15246000000005,0.0,0.0,0.0,12.0,0.0,0.0,0.0,46.25,0
